seller_id,seller_zip_code_prefix,seller_city,seller_state,seller_geolocation_lat,seller_geolocation_lng
04843805947f0fc584fc1969b6e50fe7,93900,ivoti,Rio Grande do Sul,-29.58852135079089,-51.16409642407728
e3b4998c7a498169dc7bce44e6bb6277,3635,sao paulo,São Paulo,-23.522790877315536,-46.53604251012755
a37c340b91cb0169e8b029db6440fba2,4424,sao paulo,São Paulo,-23.68684028864908,-46.63903288343237
e628d4a53c109f09ca88098338b3a3f5,30170,belo horizonte,Minas Gerais,-19.93359590536092,-43.95144755092623
381c83fdca332ea6afd896da20bf6e4a,80010,curitiba,Paraná,-25.437015450458755,-49.26774170413756
6fd52c528dcb38be2eea044946b811f8,8180,sao paulo,São Paulo,-23.48431815015292,-46.4327917076
189ca3538ce9f920cacf0f982cbe223b,3589,sao paulo,São Paulo,-23.54963040550516,-46.48417320483006
20cb7c2fde3e5bf10f0bbe7394e1c6a9,86385,andira-pr,Paraná,-23.116343069396,-50.13572281922014
7e79d65b5c6f1f544b7daea036acf720,9572,sao caetano do sul,São Paulo,-23.644007832361936,-46.56388410935426
fd435faa3c0422b60440ea3480d0e77c,58073,joao pessoa,Paraíba,-7.166570159668693,-34.84785617973028
6bef34c5be6f2bbd70aa5165f6df94b1,89120,timbo,Santa Catarina,-26.820923196779965,-49.27503046280802
ae9690c6e8fee182c28c9ff8e11ca52c,4361,sao paulo,São Paulo,-23.64164485659481,-46.66089574282973
f7720c4fa8e3aba4546301ab80ea1f1b,81350,curitiba,Paraná,-25.504582485140585,-49.338324
5bba18b40e8c973b0f32e748004775b0,15840,itajobi,São Paulo,-21.30799114655513,-49.05943328252057
7b7f91e98f8c6def45a1407923304402,6154,osasco,São Paulo,-23.56089117762138,-46.80505974369547
4c2b230173bb36f9b240f2b8ac11786e,3933,sao paulo,São Paulo,-23.589743906394062,-46.50089105715424
a23266650e7c84bb93fbbba502137478,90220,porto alegre,Rio Grande do Sul,-30.03386842964012,-51.21457263280572
d2df77822373f19934e87694d8640767,86706,arapongas,Paraná,-23.430826715559625,-51.42522433552542
8fbd63429be6d3e5e6d1a709b6464802,9130,santo andre,São Paulo,-23.687527965188316,-46.503241945416185
ac6417315ae5da8f9a38ee11de6f7780,7400,aruja,São Paulo,-23.38825897085809,-46.32900195712385
81336a0f57a33776419727a300249e90,13560,sao carlos,São Paulo,-22.01645116586543,-47.891763
02f623a8eb246f3c5f7c2f96462654e6,18611,botucatu,São Paulo,-22.88071298064476,-48.438621873613954
56db5c0782e8f7ddc9343f9576ff6d16,88132,palhoca,Santa Catarina,-27.64263578461619,-48.67069013162251
29fe9f200d3fa0c668d2aa1ec7e08dfb,88330,balneario camboriu,Santa Catarina,-26.999642999999946,-48.63093649999996
271b8923c6a549e02d3c9fd1f8c0422b,11704,praia grande,São Paulo,-24.02967329884707,-46.48852095518122
4e06067cc08b3f41d837768d392c3ee3,32604,betim,Minas Gerais,-19.93974713849616,-44.196068320705166
ec933281fb017b5020d06df29c3f77e8,3820,sao paulo,São Paulo,-23.4932282761556,-46.50085842423104
49e7217cfe4e427191c378ec626d8737,35570,formiga,Minas Gerais,-20.46001835108517,-45.43628239151924
34f563c82a85b99ae9e6d60db5fc2e28,93700,campo bom,Rio Grande do Sul,-29.669200743088386,-51.0456513676811
4ddeb3e828550cddc8d45c8bc36ab2d1,1131,sao paulo,São Paulo,-23.522153615875126,-46.64512644962205
90d4125885ab6c86e8820a722be71974,6780,taboao da serra,São Paulo,-23.62274707660567,-46.79171894116792
3a734b715d333a2588a3d54a0c9b8746,6132,osasco,São Paulo,-23.562334194429724,-46.79589367724889
f5b84683a9bf9e1df748cf40f601b39c,1127,sao paulo,São Paulo,-23.52778923742624,-46.64508608295231
392e0502231ae2f8b29994ef6398cd77,18760,cerqueira cesar,São Paulo,-23.037218828936037,-49.16906983937191
5d0363b33554b373851fc1622e4d5f3c,12952,atibaia,São Paulo,-23.11375338176948,-46.59248112377794
6e85dc5ecd97a61094b89b046a509d8e,15845,marapoama,São Paulo,-21.258466283159084,-49.1326756069444
417a1e6c7321084d2a0ae0d023cfad93,95885,imigrante,Rio Grande do Sul,-29.357307,-51.77625074999999
013900e863eace745d3ec7614cab5b1a,80740,curitiba,Paraná,-25.442364771856436,-49.30824317583237
c157bdeedcbc9a8e3c8bf0d87ff24428,18120,mairinque,São Paulo,-23.54097049894721,-47.19197205758164
fa3a0b5aabb344b9a92e3524b0202123,83020,sao jose dos pinhais,São Paulo,-25.55506485706044,-49.20246758021236
88cf19ec1fc2c58f161aee259d57142c,13570,sao carlos,São Paulo,-22.02740991618097,-47.8785036103352
c13ef0cfbe42f190780f621ce81f2234,1207,sao paulo sp,São Paulo,-23.53955680766344,-46.63842525742969
fc908879b9ca1bd65419e54e50432d38,4558,sao paulo,São Paulo,-23.608178423538558,-46.67924933611285
c679fb69a36e1d8349e8c50a217b4d58,95020,caxias do sul,Rio Grande do Sul,-29.165562326347636,-51.17742555940104
17a053fcb14bd219540cbde0df490be0,13843,mogi guacu,São Paulo,-22.391526677685597,-46.93260034206355
2d34636518ba88f5349b732fcf8ba2e4,1039,sao paulo,São Paulo,-23.541971951699512,-46.64003196670314
d79e8478eed9999493990b44955fb22e,20081,rio de janeiro / rio de janeiro,Rio de Janeiro,-22.897399109319064,-43.18219818496949
458d868c9642f55f18f04e951a3fdde6,90670,porto alegre,Rio Grande do Sul,-30.04569253566277,-51.18539080350848
41b14765bd56c8ad10971074380f9c0c,9070,santo andre,São Paulo,-23.647804533441068,-46.55057816013623
e439f7176d763f92de325271111b2fd5,89219,joinville,Santa Catarina,-26.252103981678136,-48.84962251693689
7f2617c58d5d06806987308b45654351,4571,sao paulo,São Paulo,-23.606591658607027,-46.69463357423974
cac63f48c38cd7d002a7e846dcd99a23,13170,sumare,São Paulo,-22.827608499176264,-47.26815207815356
04ee0ec01589969663ba5967c0e0bdc0,95910,lajeado,Rio Grande do Sul,-29.434843254115822,-51.99414030048663
f00e21b1e91a79653163b7fd8f293ff1,37795,andradas,São Paulo,-22.056879248931843,-46.55845891753618
9140ef75cc8211c4035935e80e567204,87015,maringa,Paraná,-23.42418747091622,-51.95891939409847
79a679c36c08d606b3fd47ead9de109b,2611,sao paulo,São Paulo,-23.46582256341969,-46.63668295628713
cc5a78bbad32776dc4e3af205218368c,35501,divinopolis,Minas Gerais,-20.160018980020173,-44.905354951810544
6eeed17989b0ae47c9f11ece6f38ea90,4123,sao paulo,São Paulo,-23.595961055225388,-46.622078961855735
b5f0712d22a873b6797ab6cc65c3fcba,2316,sao paulo,São Paulo,-23.463209692480795,-46.59561313780366
3f9c56764fabca627406093dcb3ef0b4,22745,rio de janeiro,Rio de Janeiro,-22.93676246804117,-43.33435888155417
efb628aa07c8ca93d7db0d85b91a4f5a,26230,nova iguacu,Rio de Janeiro,-22.764672985804573,-43.421661038644
4e922959ae960d389249c378d1c939f5,12327,jacarei,São Paulo,-23.29817188112011,-45.97500475676985
47648caee88ccfe951fbb27fbf7b4cbe,9931,diadema,São Paulo,-23.666821994171613,-46.6228334666745
ca4b77513ac2040591b0d8fae6958380,9190,sando andre,São Paulo,-23.673439655288814,-46.535860219689454
7957cac1a02f45d0a4a7e45626382ec2,80320,curitiba,Paraná,-25.464438971323368,-49.29534193152056
4cc4fd4fdd406a85bbdc1f824b731bd7,85906,toledo,Paraná,-24.720922439723072,-53.7082955568488
b8630e1121437d41cb08e3c749c2c2e2,25070,duque de caxias,Rio de Janeiro,-22.78588558086691,-43.30188814296736
cfe94489ddd337d1e29e12f2a7205d10,3178,sao paulo,São Paulo,-23.555064690936543,-46.58636812941376
9cf787a239c1aa29dbd76f153dc13f9a,14403,franca,São Paulo,-20.547141445368325,-47.400072323726114
2a50b7ee5aebecc6fd0ff9784a4747d6,72580,brasilia,Distrito Federal,,
d297f1055de2956aedfd3b04113dce3e,13382,nova odessa,São Paulo,-22.80238386164338,-47.3159440935951
2c3d56f92f360fb89d849b84e8f50eae,6420,barueri,São Paulo,-23.50734718446888,-46.8957284817515
3442033154be05bac582e173ef54fd12,5413,sao paulo,São Paulo,-23.555543301690825,-46.68382812600266
78744a20ee2f80ba64f6804c25def2b8,50751,recife,Pernambuco,-8.067350881210684,-34.91828795697964
c990d6cf976a5718aaedc539f383ab88,13145,paulinia,São Paulo,-22.75008322009349,-47.17870250291418
94e93ce877be27a515118dbfd2c2be41,15502,votuporanga,São Paulo,-20.427419054833347,-49.98416852222768
b566ab0ef88016e00422755e305103c6,37640,extrema,Minas Gerais,-22.85543358557073,-46.31765571643916
d9cb0052a666de5308b32f32ad5f1b1c,15400,olimpia,São Paulo,-20.71992011836192,-48.908848810753696
a89e143d5211473ae18db9577ee34b64,13486,limeira,São Paulo,-22.5611468681658,-47.37754219154699
1f2eebc0e970fd3c463e4f5d9652687a,1311,sao paulo,São Paulo,-23.57112910203159,-46.64468621422112
941554c5757b73ba0e50aa7732310afc,4142,sao paulo,São Paulo,-23.612650837353595,-46.631150329447735
8581055ce74af1daba164fdbd55a40de,7112,guarulhos,São Paulo,-23.465304114698757,-46.51148732089968
a9ae440659f48b7849df83e82734150b,9015,santo andre,São Paulo,-23.65965881127012,-46.52272107602874
c963a25b8671419c6ce9eebe8fd03218,23943,angra dos reis rj,Rio de Janeiro,-22.93062438521362,-44.38461326750836
9485a23c0430ba1d58d359391606fce6,9015,santo andre,São Paulo,-23.655094731894483,-46.52681521510183
0951a6e282947e09cd47969f4ed0b47f,6763,taboao da serra,São Paulo,-23.61104548934897,-46.76312178598934
52f0fe436a347ddad7ed5f9aa4e27eaa,1129,sao paulo,São Paulo,-23.524372634196983,-46.64743213627446
9c7fd21e0aa159b20da593371f08ff7c,6180,osasco,São Paulo,-23.534469377459764,-46.80296328694698
c33847515fa6305ce6feb1e818569f13,88359,brusque,Santa Catarina,-27.175198571522277,-48.96608417369695
8b8cfc8305aa441e4239358c9f6f2485,86020,londrina,Paraná,-23.3113949686364,-51.16276293839797
2c00c85d30361cd2ced2969cffbbffa3,31160,belo horizonte,Minas Gerais,-19.883301108517536,-43.92893980197929
d4e4b5192cba4e0e66eb12a9d347239d,85904,toledo,Paraná,-24.71350986488354,-53.74244882692787
ade45994b717ccee333492330fbf037b,87505,umuarama,Paraná,-23.77712122831433,-53.2968434650094
bb5bd94c8f59cc050072d2930c869cac,5008,sao paulo,São Paulo,-23.530463958364614,-46.68123545545041
b05b432bf68945d4d9783f9e3ca29ee8,16200,birigui,São Paulo,-21.30003937694876,-50.34196996990269
2a7dc43cecabf23403078e2188437d1d,4142,sao paulo,São Paulo,-23.611284099265813,-46.63078923980105
578fa3a9cb6b6dceab39231ad59cdaca,60025,fortaleza,Ceará,-3.740732077990643,-38.53152499777829
615c3462099ffa940d37b17dfda19594,24855,rio de janeiro,Rio de Janeiro,-22.7758209439952,-42.9134776809488
a3f0b55de503387383c7b1de3ad7f678,82400,curitiba,Paraná,-25.393496919239382,-49.35002027491485
6d7f8d9d594e28796b6b3205b00f459c,80050,curitiba,Paraná,-25.439310062727213,-49.23600294754456
7b7ed56ae755e2880f2b69632e839c1e,74230,goiania,Goiás,-16.708102112917032,-49.27328326697668
4fae87d32467e18eb46e4a76a0a0b9ce,99670,ronda alta,Rio Grande do Sul,-27.781213453334683,-52.8092284951098
ea566164622c6b439516ab18062c42cd,5303,sao  paulo,São Paulo,-23.53191522202672,-46.72669013959269
821fb029fc6e495ca4f08a35d51e53a5,2030,sao paulo,São Paulo,-23.504769581649203,-46.62470303231384
d6ab728cf30867cf3f1a2e216ae2f9b7,3185,sao paulo,São Paulo,-23.56351781487679,-46.584379697472464
1a932caad4f9d804097d7f8e615baed1,2976,sao paulo,São Paulo,-23.478875528449414,-46.71586584693287
173d56ffbd4c56cb80fc3615487d712b,11370,sao vicente,São Paulo,-23.9533323528142,-46.38538735297133
2be17df1c49978426251562096c3cc09,88704,tubarao,Santa Catarina,-28.47042857063306,-48.99630733028447
f7c31656c19db6275a8acadca289f426,14940,ibitinga,São Paulo,-21.75861043795671,-48.823124004745125
6025c79c035c3d772133b8b8238463b2,83327,pinhais/pr,Paraná,-25.39247780481249,-49.16387036029701
c6381d2d013342748761e906d45aff76,93180,portao,Rio Grande do Sul,-29.687979272678596,-51.2209550736394
c500367424994318b9e779ff1ae9a330,13145,paulinia,São Paulo,-22.74043020122337,-47.17875711587513
19e0f40a907ec568c34bfac15de4f4a1,13478,americana,São Paulo,-22.745399521784314,-47.3155440925616
ecccfa2bb93b34a3bf033cc5d1dcdc69,81810,curitiba,Paraná,-25.50551859977497,-49.276733667782295
c66dccfb3f109511246da627dd5a2498,11900,registro,São Paulo,-24.518741867332224,-47.83822411656761
d921b68bf747894be13a97ae52b0f386,35570,formiga,Minas Gerais,-20.46568351756741,-45.43507209710307
929f342384a6607afe143d789ade1316,86065,londrina,Paraná,-23.29977474381105,-51.19989656771887
e256a62e0ac58c0edfba09966142d561,81320,curitiba,Paraná,-25.47518898805478,-49.31132589133822
b5b800c4065bebf4d3442311c9857344,3561,sao paulo,São Paulo,-23.54703626894224,-46.49518962906108
c8417879a15366a17c30af34c798c332,4445,sao paulo,São Paulo,-23.684465409660103,-46.68565670260836
8dfbc5ff27df12f6cef751d3b9554222,80220,curitiba,Paraná,-25.450419017485142,-49.26797681487679
e732329483fd5f27367dd997b47f598a,89030,blumenau,Santa Catarina,-26.89174434275578,-49.09152838221141
989becdce12ebc39863c2bceab6f3ca1,81730,curitiba,Paraná,-25.50062926366211,-49.22534368887411
9f56a7a649097b166d8ed286ad86a15c,21041,rio de janeiro,Rio de Janeiro,-22.869576671100507,-43.25176587829648
c4d51195486dc781531876a7d00453d8,19023,presidente prudente,São Paulo,-22.10748364631613,-51.40235380027065
98115075dd26cb8835946fc6086f5d30,9687,ao bernardo do campo,São Paulo,-23.672131057580494,-46.5974528287911
2305ab43e846518f58dd9d59f3f54e96,8452,sao paulo,São Paulo,-23.538093609861328,-46.39400770106206
2528513dd95219a6013d4d05176e391a,6060,osasco,São Paulo,-23.54813160530229,-46.77635093558485
64c9a1db4e73e19aaafd3286dc448c96,82510,curitiba,Paraná,-25.400235373853096,-49.24537592353857
44ed138eca6214d572ce1d813fb0049b,92010,canoas,Rio Grande do Sul,-29.92790665500035,-51.17893309238872
ce4755084bc097113867e6454f8f5e52,14090,ribeirao preto,São Paulo,-21.18260645545042,-47.78236545974959
3e51f9cbe317bc3a88f2c76583811ee4,8032,sao paulo,São Paulo,-23.515254167638066,-46.42849051387847
204b4e07bddef3c9b317f70189135b22,37564,borda da mata,Minas Gerais,-22.279723175474786,-46.16286789052313
921323538c9f1c4e816f2720eac02bea,1319,sao paulo,São Paulo,-23.551139336112843,-46.64202945406544
1464afc72f696af775557a821c2e253f,28630,nova friburgo,Rio de Janeiro,-22.262246907755888,-42.53263473187971
77a515caa36327151d1cc6c32a9f00e1,9912,diadema,São Paulo,-23.69310537555519,-46.62071809544712
32fdd5d44ecb43dfd6a24b9369eca144,35557,carmo do cajuru,Minas Gerais,-20.18918347865561,-44.772955888798805
4b0fdb526525f9890eb145bf1534640e,14940,ibitinga,São Paulo,-21.75797802308823,-48.82681130643289
1cd9e0cc1839d55516843def5600816d,3951,sao paulo,São Paulo,-23.58848083957529,-46.48847306258296
7fc87cc3e89b3d1d5cabdca32f8485aa,7123,guarulhos,São Paulo,-23.445672506520868,-46.528075000692496
0c7f30ae9b147eca07affbef92832a6a,84020,ponta grossa,Paraná,-25.07420754785751,-50.11743494479578
e09887ca8c7bf8a4621ce481820414ef,8431,sao paulo,São Paulo,-23.52641635720466,-46.41812090994856
318f287a62ab7ac10b703ac37435a231,4773,sao paulo,São Paulo,-23.68258483957529,-46.71109346295224
52bb00821bcdd358a5a5a27e1f6be5a1,6268,osasco,São Paulo,-23.500988885595262,-46.77667677754631
acb6c2ca5c82411c1fdb88d5fd5eb95e,3423,sao paulo,São Paulo,-23.556519303912527,-46.5423923613596
26e2e5033827d2ba53929f43e03d8ffe,2611,sao paulo,São Paulo,-23.46658982202164,-46.63928171838316
55dedd83e501d8248880557d9073cbfd,22061,rio de janeiro,Rio de Janeiro,-22.976689734952902,-43.19748747530149
5b179e9e8cc7ab6fd113a46ca584da81,5424,sao paulo,São Paulo,-23.56769747100232,-46.698420577990646
ffdd9f82b9a447f6f8d4b91554cc7dd3,80030,curitiba,Paraná,-25.41456518595992,-49.25984131833924
4eeb99008a0f59d2c7759c59f9a346eb,6807,embu das artes,São Paulo,-23.62981879699827,-46.82277740119295
f3511c85f59f8dec53d140501ee8e7a8,80045,curitiba,Paraná,-25.424501563419696,-49.251263185959935
60da8bfa7eebe230b7d66ac4082d79b3,15940,fernando prestes,São Paulo,-21.27074017379602,-48.69054712988678
2c538755f1ca9540af144f266e70df6c,39801,castro pires,Minas Gerais,-17.857869857741118,-41.50238828333717
cb41bfbcbda0aea354a834ab222f9a59,3520,sao paulo,São Paulo,-23.5458291809406,-46.51885104282179
2379bdc3888025689a9deb7b141507d5,13806,mogi mirim,São Paulo,-22.430501182901494,-46.96806582722604
5ee7fd217d08dfe5d3e2f51f96a12c9a,13880,vargem grande do sul,São Paulo,-21.84283680383928,-46.90000082407949
a414555ce331b8c8aea4a9cb8395194d,3638,sao paulo,São Paulo,-23.52965854731953,-46.54331094754457
92992bec39dde5766f590d3b1f46d465,4310,sao paulo,São Paulo,-23.633058918402664,-46.64008341618097
834f8533b2ecb6598dd004ff3de7203a,5181,sao paulo,São Paulo,-23.46084,-46.743223500000006
b5f49fe968dff6b112861e6cd8e192ef,80710,curitiba,Paraná,-25.422209623088484,-49.29219462545441
b26741d31a563d769b4af0465ab20c56,88061,florianopolis,Santa Catarina,-27.579251315021025,-48.43335189341569
f7315bb81aea4ddca2d39e249a801c98,7082,guarulhos,São Paulo,-23.43650788543852,-46.54291926019621
8e2b3afb420011ef0c88c9d5f11ea526,13060,campinas,São Paulo,-22.931474311962603,-47.11413197155059
8fff28c4263ddec387f28d237fb42773,5594,sao paulo,São Paulo,-23.58327022691644,-46.73907938801051
0ddefe3c7a032b91f4e25b9c3a08fca1,9721,sao bernardo do campo,São Paulo,-23.72072931675129,-46.54670539127543
730937bf88cb151eb2eb849f642fc213,13500,rio claro,São Paulo,-22.39895722872049,-47.56763352746847
cc3d14116804f7209f3884f6367f1152,82940,curitiba,Paraná,-25.45221561610553,-49.223200207352434
5dc203c7b84a0e71e878a179de05fb9a,17580,pompeia,São Paulo,-22.108360012490586,-50.15875423299826
440dd6ab244315c632130ecfb63827b1,15502,votuporanga,São Paulo,-20.426457780169187,-49.98398068412149
66fd84ee7528c0c0de85d0f44a73d5ab,98975,campina das missoes,Rio Grande do Sul,-27.99110094793968,-54.84605581154811
fec6912baad85d41729669edd6b4d3b8,14110,ribeirao preto,São Paulo,-21.25612282345382,-47.80661105296385
666658b8da8370f30e1f89893b1de5e6,3658,sao paulo,São Paulo,-23.53355137691151,-46.49331684846211
f3c38ab652836d21de61fb8314b69182,1206,sao paulo,São Paulo,-23.536908723555943,-46.64201001428248
90b57083da5d803237da74daec6dcb2b,80730,curitiba,Paraná,-25.43059238412488,-49.29596941840268
45d33f715e24d15a6ccf5c17b3a23e3c,18015,sorocaba,São Paulo,-23.49782881626178,-47.43972585137629
1bb3812d5f0747a3ab7348f199001a10,4708,sao paulo,São Paulo,-23.6272070954758,-46.6921778731606
c33a5c3c983090c8b78a28e65052a20d,88802,criciuma,Santa Catarina,-28.684976904433576,-49.37531334395183
003554e2dce176b5555353e4f3555ac8,74565,goiania,Goiás,-16.6484115,-49.31119124999999
16090f2ca825584b5a147ab24aa30c86,12940,atibaia,São Paulo,-23.115121068033144,-46.549953606165815
5659d77e8d90378e39b960ad5956f64e,12062,taubate,São Paulo,-22.992979955053176,-45.53556007545635
b561927807645834b59ef0d16ba55a24,2955,sao paulo,São Paulo,-23.467962887039064,-46.71891620774423
28d162ab86bb49d719c32f0ee6186eaa,14079,ribeirao preto,São Paulo,-21.140445742041493,-47.76448078959184
e06f09ec0a4aca210779cf1cfc63cf19,4773,sao paulo,São Paulo,-23.6822608395753,-46.710781988487454
8c9348f33ae3dada25c99c99ade2af78,6340,carapicuiba,São Paulo,-23.569460407266767,-46.82533872975252
da6a60cc8cc724fe51be021ff8be779c,28941,sao pedro da aldeia,Rio de Janeiro,-22.836120653748505,-42.09875655007699
461ff5303b6c9c1a4a07f40c5aece516,83323,pinhais,Paraná,-25.433869612239786,-49.19649854801202
e82de6494d91d3c4c54450f59b227a94,14940,ibitinga,São Paulo,-21.76110174912018,-48.81908992366405
213b25e6f54661939f11710a6fddb871,13321,salto,São Paulo,-23.18946727441866,-47.29338653415943
78c99c6dff4eeae5be99bf635ed21e3f,17510,marilia,São Paulo,-22.19363241701043,-49.95555761614632
a36ac007a4d18f865c8d32c3b2402c2d,6455,barueri,São Paulo,-23.500441798582447,-46.842716327160346
a2e85714b56b1cb6bb24a9a6e6cad36f,14530,miguelopolis,São Paulo,-20.18362389388933,-48.02657190100695
6b333a05bf188ef3e1f1662a86bd9855,72304,brasilia,Distrito Federal,-15.866001388727666,-48.05769531358565
56642bcb79900e777d68e91915cb4267,3701,sao paulo,São Paulo,-23.514179039413687,-46.55050972107444
41b86b552e54e3a7009596125aa8b167,2470,sao paulo,São Paulo,-23.48718208881069,-46.65090307660568
1d0997ff06b524ce9289ffd75114ecd3,52020,recife,Pernambuco,-8.049693991949912,-34.8941338112701
73b8eb4a9a729d4019b24ed1be748cbf,13070,campinas,São Paulo,-22.88522796271868,-47.07585867909378
a69aa24cec11168e7e39a3fbc727e925,6330,carapicuiba,São Paulo,-23.560064759049187,-46.83064850115812
8ea394aed8138685abe1eb9f25e1021d,18053,sorocaba,São Paulo,-23.494834948929554,-47.52388107951986
8a130737016f838139d31878787a39c9,3187,sao paulo,São Paulo,-23.5594096253237,-46.58030316567185
f682e0f848abafc6f41e0d4e868c66ef,7600,mairipora,São Paulo,-23.32319758879414,-46.58608426478124
11742f81550ac064cc9a40f67151d9ad,15810,catanduva,São Paulo,-21.15997318428648,-48.97778664570951
8a40ae794fa3f9892cee24bd5af0488b,82620,curitiba,Paraná,-25.38650082845756,-49.21203143970103
0936e1837d0c79253456bbb2ffaaef10,2050,sao paulo,São Paulo,-23.51403173910785,-46.61026797224307
850f4f8af5ea87287ac68de36e29107f,4367,sao paulo,São Paulo,-23.650508375290787,-46.66551734905344
4dc2e811a1760953cb7c6a590b498943,17230,itapui,São Paulo,-22.23298177670889,-48.7206797767228
343e716476e3748b069f980efbaa294e,13033,campinas,São Paulo,-22.907859936898383,-47.09641391592199
e9729944ba65dc3ce425e0c5a22ae7b2,25730,petropolis,Rio de Janeiro,-22.38461018133924,-43.13378290928159
e0eabded302882513ced4ea3eb0c7059,13023,campinas,São Paulo,-22.894562870390647,-47.06317978697563
643214e62b870443ccbe55ab29a4dccf,2134,sao paulo,São Paulo,-23.49981533250616,-46.58816652899766
0aa124728afc1131dff5655f4c6f487b,37135,alfenas,Minas Gerais,-21.424619522070497,-45.94898747131179
ce27a3cc3c8cc1ea79d11e561e9bebb6,3006,sao paulo,São Paulo,-23.540966644180315,-46.62414906786309
da4d149c0ddbac90557103ac0a0ec356,9861,sbc,São Paulo,-23.70178154593455,-46.582360234116166
0241d4d5d36f10f80c644447315af0bd,80330,curitiba,Paraná,-25.47304455620634,-49.30467606994057
272f092de69afedd4d2969440b37f18f,3265,sao paulo,São Paulo,-23.59574533804609,-46.54348250236593
d1aa1ec0839dcab73a6161130eb1f94a,80220,curitiba,Paraná,-25.46114686011885,-49.27018122300768
8e8a7ce9f2f970dc00e2acf6f6e199f6,24710,sao goncalo,Rio de Janeiro,-22.82513762341324,-43.006049106120486
d7827b2af99326a03b0ed9c7a24db0d3,86076,londrina,São Paulo,-23.284511193173284,-51.18047238458621
3935fe5fe0f82787a9dcb8deb62be09d,4905,sao paulo,São Paulo,-23.67389859365813,-46.7464248012868
119d1aef1b4144adba89163f6cd9f5d4,13920,pedreira,São Paulo,-22.74981704086977,-46.90555176021871
9a1aea68d3efa00862ec88c0768037d0,15806,catanduva,São Paulo,-21.133449513185973,-48.95604685720468
a9b533a26e898b12e8b8d4c07279bf4d,21545,rio de janeiro,Rio de Janeiro,-22.841950757141248,-43.33898897974488
5b51032eddd242adc84c38acab88f23d,37564,borda da mata,Minas Gerais,-22.26572279019741,-46.16552454656685
8cc6a0e5738e61a87b03c78b2ba9db4b,37795,andradas,Minas Gerais,-22.077724403788228,-46.58079837008113
c53bcd3be457a342a97e39e5a9f0be22,49980,neopolis,Sergipe,-10.31930738306345,-36.575312016216685
f4db9b37944bcb8873e6b456ee190bbf,8599,itaquaquecetuba,São Paulo,-23.4588102607254,-46.33317151595025
729b2d09b2a0bdab221076327f13d050,17320,mineiros do tiete,São Paulo,-22.410525832768307,-48.44941428718432
18e694e0e48ed6f7aa3f24aade5fd697,13224,varzea paulista,São Paulo,-23.21446988859369,-46.83475770748916
30a81d8cf85fb2ada1b1b094c9583a95,3563,sao paulo,São Paulo,-23.550034201223365,-46.49115745115125
6561d6bf844e464b4019442692b40e02,7859,franco da rocha,São Paulo,-23.32848593909666,-46.71255727932997
e64d65bc8dbec2accda90c58de5d1246,13500,rio claro,São Paulo,-22.418643279762275,-47.56143507908718
3903c788ded8dc03b5ebab37a2f3e9a1,6332,carapicuiba,São Paulo,-23.548367698671488,-46.83362877679582
63191ead8d3b2f937cd1996fdcbbad20,13212,jundiai,São Paulo,-23.19106549545512,-46.96317786960707
67bf6941ba2f1fa1d02c375766bc3e53,82400,curitiba,Paraná,-25.39393168621084,-49.3362643015064
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,São Paulo,-21.18214355813957,-47.76111347362804
76c47a299e4a8fe992316a85865acbe9,14075,ribeirao preto,São Paulo,-21.141167070777293,-47.798844700934914
d1b9d4be4b6f9ebd85f8acd6745ba612,34006,nova lima,Minas Gerais,-19.97549787137958,-43.937444371379584
3ea08c48e851106d2f584349daba335f,36201,barbacena,Minas Gerais,-21.22924425383666,-43.78829897971849
389e45560e33d2d0747f949dcddbc08e,12238,sao jose dos campos,São Paulo,-23.252542093254096,-45.93378361033521
b81e3a6c866a764974fe849821abeebd,9360,maua,São Paulo,-23.68078064862372,-46.45770365808743
40536e7ca18e1bce252828e5876466cc,7747,caieiras,São Paulo,-23.3926066489433,-46.720920556692406
b494891378bd8f4560abe576c52deacd,4160,sao paulo,São Paulo,-23.626027791563278,-46.618355378296485
09f952a5f58d2285b0372551ae8f9b01,9725,sao bernardo do campo,São Paulo,-23.714019040250363,-46.555487909972456
14d7985702e72162bbf13b6beb74ab2b,9131,santo andre,São Paulo,-23.691401769634727,-46.4947471157309
2c4c47cb51acd5ea5db5e0ae0e26542a,15290,buritama,São Paulo,-21.06730940012863,-50.14645683050049
b416191c9813d821a295cfabafff4161,14407,franca,São Paulo,-20.512059535108897,-47.42658765080552
9616352088dcf83a7c06637f4ebf1c80,87504,umuarama,Paraná,-23.751999505988334,-53.287375369505085
557f22c76691849db52d2abccf0015d0,75650,morrinhos,Goiás,-17.73479263533087,-49.10185318855503
968ee78631915a63fef426d6733d7422,99700,erechim,Rio Grande do Sul,-27.63455101766988,-52.27479886249721
533d46c1b06970e99f09523a61df4972,18200,itapetininga,São Paulo,-23.58862425818636,-48.05362072413227
1dd33b8119b3cb1056ed5dc88cd0aaf4,4710,sao paulo,São Paulo,-23.628170813849557,-46.6946584947876
ac137bac82ffa8548e62bd9d01d2a14f,3631,sao paulo,São Paulo,-23.52976475575627,-46.55251273022103
2dcf93836ae3ce0d7c93e2f10876467a,12240,sao jose dos campos,São Paulo,-23.22347744015665,-45.91315907266105
51702dc2a3e106c76dbff722b5bf0726,13835,conchal,São Paulo,-22.334540835887964,-47.17292710394094
